"timestamp","script","checks_rate","http_reqs_count","http_req_failed_rate","http_req_duration_avg","http_req_duration_min","http_req_duration_med","http_req_duration_max","http_req_duration_p90","http_req_duration_p95","http_req_duration_p99","http_req_waiting_avg","http_req_waiting_min","http_req_waiting_med","http_req_waiting_max","http_req_waiting_p90","http_req_waiting_p95","http_req_waiting_p99","http_req_blocked_avg","http_req_connecting_avg","http_req_tls_handshaking_avg","http_req_sending_avg","http_req_receiving_avg","iterations_count","iteration_duration_avg","iteration_duration_min","iteration_duration_med","iteration_duration_max","iteration_duration_p90","iteration_duration_p95","iteration_duration_p99","vus_value","vus_max_value","data_received_count","data_sent_count","http_reqs_rate","iterations_rate","checks_passes","checks_fails","data_received_rate","data_sent_rate","test_run_duration_ms"
"2026-07-25T01:25:56.025Z","listreader-login-load","1","124767","0","1.0696096748338504","0","0.8299","77.1559","1.5463","2.002","12.8588","0.9396108209702605","0","0.6269","77.1559","1.3719","1.9969","12.514731999999913","0.036749105933459966","0.0017320781937531567","0.033667230918431976","0.062462829113467816","0.06753602475013462","124767","1001.855049789656","1000.0001","1001.468","1077.6451","1002.4664","1003.1357","1016.425766","1","1000","66852176","20095342","487.62419089576406","487.62419089576406","374301","0","261276.9260431141","78538.19426229424","255867.1254"
"2026-07-25T02:53:53.944Z","listreader-login-load","1","112608","0","108.72009872389039","0","1.0057","1815.1636","472.880810000001","686.6540249999996","1101.241079","107.47798850348123","0","1.0014","1797.1328","471.3439800000004","674.3154","1099.2321","0.36395862372122767","0.002793157679738561","0.35924849566638245","0.1092654704816707","1.1328447499289345","112608","1110.3545953307018","1000.0011","1001.9996","2816.5893","1476.6256","1693.874","2103.753","26","1000","60619612","18317566","440.2897026793798","440.2897026793798","337824","0","237018.60386490624","71620.45048264702","255758.8772"
